gene	community
DHCR24	12
EBP	12
LAIR1	12
HLA-DOA	12
MLST8	12
ATXN3	12
RPUSD2	12
NHLRC2	12
GCLM	12
SYT11	12
NME1	12
BCR	12
PTPN23	12
VWA5A	12
C5orf24	12
ITPKB	12
CAPN1	12
RPS6KB1	12
HPRT1	12
CYP51A1	12
TBCA	12
LAMA2	12
GLRX3	12
PDE3A	12
TUBA1C	12
MYO1E	12
TES	12
SIGMAR1	12
GGA1	12
MON2	12
MYO9A	12
TP53RK	12
GOLGA7	12
PGM1	12
DCTD	12
TTC5	12
SNF8	12
QDPR	12
URGCP	12
PDCL3	12
ENTPD7	12
UGDH	12
PPP1R14B	12
ST13	12
MAGED2	12
EPB41L3	12
METAP1	12
GP9	12
HSPE1	12
PDXK	12
ATP6V1E1	12
TAB1	12
CCDC93	12
ENDOD1	12
CAV1	12
SMPD4	12
NAAA	12
SH2B3	12
TBCE	12
UBXN2A	12
CYP2S1	12
CIAPIN1	12
SMAD7	12
PHLDB2	12
ALDOC	12
SLC30A1	12
PTGES2	12
NUCB1	12
ACTR2	12
MBTPS1	12
HEATR6	12
RAB4A	12
AIMP1	12
BAG5	12
EPN1	12
PRMT2	12
FDPS	12
MSMO1	12
RBM12	12
DNPEP	12
LTK	12
PLEKHA5	12
CREG1	12
LPCAT1	12
ENOX2	12
FARSB	12
BLOC1S3	12
HMGB3	12
ARL2BP	12
ARFGAP2	12
AHCY	12
DUSP10	12
DLG4	12
UROD	12
NSF	12
TMEM51	12
KLRB1	12
ARF4	12
KLHL28	12
DES	12
SLC43A3	12
ARF3	12
EML4	12
JAK1	12
CNPY2	12
HS3ST3B1	12
HSPG2	12
RHOBTB2	12
EPHA4	12
IL10	12
SNX12	12
HMGN5	12
AKT3	12
FUT8	12
CORO1A	12
FSCN1	12
SLC39A11	12
SH3BP4	12
DBN1	12
STK24	12
VAV2	12
PTPN18	12
PLAA	12
ARHGAP17	12
TMSB10	12
SIL1	12
TOR1A	12
CABLES2	12
ATP9A	12
PFAS	12
TMEM33	12
RFK	12
VPS53	12
CDC42BPB	12
CTDSP1	12
EMC1	12
ARFGAP1	12
HCFC2	12
JAM3	12
PARD3	12
ARFGAP3	12
FAM110A	12
PRKAA1	12
DPP9	12
LRFN2	12
AIMP2	12
CITED2	12
MTMR2	12
XPNPEP1	12
DCTN5	12
MAP3K10	12
ZDHHC5	12
ACTR1B	12
ALDH2	12
PCMT1	12
NLN	12
KIF21A	12
ARHGEF6	12
UTRN	12
ERLIN2	12
NUBP2	12
CPA5	12
PRKCSH	12
BCL2	12
C8orf33	12
KIT	12
CDK13	12
WDR11	12
ATXN2L	12
NDRG1	12
FAM110C	12
GCC1	12
SUN1	12
SYNE3	12
VCAM1	12
RAB9A	12
PEF1	12
FBXO28	12
CRTC3	12
PNKD	12
GPX4	12
TXK	12
UBXN11	12
HLA-DOB	12
FAM20C	12
UFM1	12
NCK2	12
SYNE2	12
TMEM192	12
XPNPEP2	12
AGAP1	12
TMED5	12
CLN3	12
SUMF1	12
INPP4A	12
SNX9	12
ALG2	12
TRAPPC12	12
AHCYL1	12
TUBB4A	12
PIP5K1A	12
DST	12
PIP4K2B	12
NCKAP5L	12
MPRIP	12
PDIK1L	12
PRKAG1	12
SEMA4C	12
TACC1	12
NTPCR	12
KIF3B	12
RAP1GAP	12
ADO	12
HEXA	12
DDX19B	12
AASDHPPT	12
ORMDL3	12
FAM217B	12
FAM20A	12
CD40LG	12
WRAP53	12
PPP1R13B	12
PANX1	12
TRIM68	12
SORBS2	12
GSTO1	12
PFKL	12
SH3PXD2A	12
HMGXB4	12
CCDC149	12
CDC25B	12
ALDH16A1	12
APLP2	12
BZW2	12
VPS29	12
SYK	12
PI4K2A	12
AP4E1	12
PEX11B	12
CD48	12
EIF5AL1	12
CHTF8	12
GSS	12
GPX7	12
INPP5E	12
ENOPH1	12
VPS33A	12
LAMB2	12
NT5C3B	12
DNAJA2	12
CLPTM1	12
MPI	12
IL4I1	12
AKAP5	12
CHPF2	12
PIP4K2C	12
CCDC167	12
RPS6KB2	12
KCTD1	12
CCL28	12
CCR7	12
PFDN2	12
ACP2	12
AP3S1	12
GIPC1	12
COG2	12
MYO1C	12
PTPN2	12
CD8B	12
SLC30A9	12
PFDN6	12
VEGFB	12
DCXR	12
MTR	12
ITGB1BP1	12
IGLL5	12
VPS45	12
WDR81	12
BRK1	12
NID1	12
OGFOD3	12
RDX	12
CHMP4A	12
AHCYL2	12
PRLR	12
ACVR1	12
SLITRK5	12
THG1L	12
TRAPPC2L	12
EFNB1	12
GNE	12
CD151	12
TYW3	12
HMCES	12
ASGR1	12
MTHFR	12
MTRR	12
ITPRIPL1	12
SEC22B	12
TMC6	12
ACVR2B	12
ARAF	12
IGFBP4	12
DCTPP1	12
RABL3	12
SIRT6	12
MTHFD1L	12
CRTC1	12
SLC30A7	12
CLTB	12
SEC22C	12
PEAK1	12
TULP3	12
SYTL2	12
TIPRL	12
SCAF8	12
ARHGAP32	12
PDZD11	12
ABCA2	12
REEP6	12
PPP2R2B	12
GFPT1	12
METTL2A	12
NHLRC3	12
PYGB	12
BECN1	12
MINK1	12
CASP3	12
IL15	12
SEC13	12
SC5D	12
SQLE	12
BCL2L13	12
PRKAB1	12
IRAK2	12
ATG5	12
AP3B1	12
TNK1	12
DENND5B	12
COG7	12
ADAP2	12
METTL2B	12
DGKZ	12
ARHGEF7	12
PCYOX1	12
METTL18	12
TRAPPC2	12
PRX	12
ASPSCR1	12
DERA	12
TSC2	12
EVC2	12
DNPH1	12
MON1B	12
KCTD5	12
MTAP	12
TRAPPC9	12
RHOF	12
PHACTR4	12
CHM	12
NASP	12
XPNPEP3	12
RTN1	12
ARHGEF5	12
ATP13A1	12
TTC39C	12
ARMC6	12
TPCN2	12
CCDC25	12
PARP11	12
CLDND1	12
LYPLA2	12
AP2A2	12
NCKAP1	12
CYTH3	12
CSNK1G3	12
DEPDC1B	12
UHMK1	12
PPM1H	12
IPO9	12
ADCK2	12
APEH	12
ST3GAL5	12
ECE2	12
PNPO	12
DUSP3	12
CDKN2AIP	12
AGPAT1	12
PRICKLE3	12
CMTM3	12
SLC38A10	12
TBCD	12
LANCL2	12
SH3BP5	12
CISD2	12
NUDCD2	12
VRK3	12
FRMPD3	12
SVIP	12
TNFSF9	12
GOLGA5	12
EPS8L2	12
TANGO6	12
COL5A3	12
UBR5	12
RTKN	12
OSGEP	12
SUGT1	12
MRFAP1	12
FAM111B	12
WDR6	12
ICOS	12
PRRC1	12
HS6ST1	12
GAS6	12
MFGE8	12
VPS26A	12
RAB39A	12
SLC25A32	12
KCTD15	12
CRTAP	12
LDLRAP1	12
RBFOX3	12
SOAT1	12
NAV1	12
SLC35B1	12
FADS1	12
NUBP1	12
ISOC2	12
CHMP6	12
ACVR1C	12
ACVR2A	12
PIK3R4	12
GAPVD1	12
TOR1B	12
TRAP1	12
CLTCL1	12
PTPN13	12
PDCL	12
ABI3	12
TRAF4	12
EMD	12
SERINC3	12
GZMK	12
EVC	12
GLDC	12
TNPO2	12
VSIG1	12
IDI1	12
USP9Y	12
TRPM7	12
CPNE8	12
MVB12A	12
CNIH1	12
NETO2	12
ANKRD50	12
ABCF3	12
SERPIND1	12
UPRT	12
PYROXD1	12
BAX	12
BAK1	12
SAMD4A	12
UBXN8	12
MDM2	12
HOPX	12
FIBP	12
AFAP1L2	12
CCZ1	12
BIN2	12
CHN2	12
GMDS	12
TSPAN3	12
EPHB2	12
GGA3	12
ACTR10	12
HCST	12
COPG2	12
PGRMC1	12
GCLC	12
PNPLA6	12
SLC35B2	12
ATAD1	12
RIN2	12
C6orf120	12
PGLS	12
AMOTL1	12
CCDC146	12
RHEB	12
CORO1B	12
ZDHHC16	12
DEPDC5	12
WDR24	12
OSBPL1A	12
RAP2A	12
SLC39A4	12
TMIGD2	12
EMC8	12
MAP3K7	12
SASH1	12
MAN1C1	12
ABL2	12
LLGL2	12
LZTS2	12
ITPA	12
FMNL2	12
MVD	12
MTMR6	12
GLA	12
ACVRL1	12
PDE6D	12
DTNBP1	12
IL10RA	12
MYO19	12
FAM83G	12
FRS2	12
TMEM242	12
ARL2	12
GCC2	12
ADD3	12
USE1	12
SQSTM1	12
F8	12
GOLIM4	12
TTL	12
LAMC1	12
BRMS1	12
PDIA5	12
BSCL2	12
LIPA	12
GCH1	12
SNX8	12
CUEDC2	12
TRAPPC4	12
PRICKLE2	12
SCG3	12
SLC2A5	12
BCAT1	12
ME1	12
TMED4	12
ALOX15B	12
NIPSNAP1	12
VAMP5	12
ROCK2	12
RAB29	12
TNKS1BP1	12
GOLM1	12
NPRL2	12
KCTD12	12
BNIP1	12
TRAPPC3	12
ARHGAP31	12
IL17RC	12
DENND6B	12
ATG13	12
LRP12	12
B3GAT1	12
FAT4	12
TRAPPC11	12
PIK3CB	12
PDGFD	12
RMDN1	12
FDXACB1	12
AFAP1	12
SYNPO	12
SLC39A3	12
FXR1	12
CD99L2	12
MPEG1	12
RCAN3	12
HIRIP3	12
CLIC5	12
C7orf26	12
TNR	12
VBP1	12
GGCX	12
CERS2	12
CPM	12
VPS13C	12
ALAD	12
MAPKAPK5	12
WASL	12
CDC73	12
PLCD4	12
PFDN4	12
DENND6A	12
PTRH2	12
INPP5B	12
APIP	12
RYK	12
TRABD	12
POLR2M	12
HMGCL	12
SSH1	12
ENO4	12
PTX3	12
PPAT	12
RIN1	12
PID1	12
KCNQ1	12
CD34	12
EIF4EBP2	12
ABHD12	12
RECK	12
ALKBH3	12
PHKB	12
ATP8B2	12
RPS6KC1	12
PDRG1	12
RINT1	12
BNIP2	12
OAT	12
UGP2	12
PLCD1	12
PDLIM5	12
EHBP1	12
MSLN	12
MT2A	12
LCAT	12
TPMT	12
ANG	12
SLC35B4	12
KIF22	12
LZTFL1	12
CPED1	12
DOCK4	12
PREP	12
CD226	12
DPH2	12
TRIM35	12
MLYCD	12
RALGDS	12
RFWD3	12
STX18	12
IL12RB2	12
RAB34	12
TCN2	12
STX6	12
EPPK1	12
RASGRF2	12
PTGES3	12
UCK1	12
AGFG2	12
RGS3	12
TBCCD1	12
IFT27	12
MYO6	12
DBI	12
ICAM2	12
MAGEF1	12
SLC25A17	12
TMEM41A	12
CISH	12
SLAMF1	12
MEMO1	12
TBC1D10A	12
THOP1	12
FNIP2	12
PDXP	12
IL15RA	12
TCP11L1	12
VAMP2	12
LRRC42	12
MPC1	12
PAK6	12
PLEKHA2	12
CTH	12
MT1E	12
MCF2L	12
SLC18A3	12
ADIPOR2	12
JKAMP	12
ABRACL	12
CYBRD1	12
ABHD15	12
RASGRF1	12
GNB1L	12
ABCC1	12
PAK4	12
TELO2	12
CYB5R1	12
SEMA3G	12
RAB15	12
C14orf119	12
TMEM102	12
PAFAH1B2	12
ZC3H12C	12
TRMT2B	12
NADK2	12
UBXN7	12
CRY1	12
FKBP11	12
DAB1	12
CDK18	12
GATM	12
CCDC28B	12
LDHD	12
FPGS	12
WEE1	12
METTL23	12
NIF3L1	12
INPP5D	12
LYPLA1	12
TESK1	12
TGFBR1	12
GPRC5D	12
RABGGTA	12
SNX4	12
PDXDC1	12
EPS8L1	12
CNKSR1	12
MAN1A2	12
C3orf38	12
TGDS	12
ULK3	12
HPS6	12
LGALS2	12
FCAMR	12
SLC38A2	12
PRPF40B	12
HSPB11	12
GNPDA2	12
HMGXB3	12
PRPSAP1	12
UNC45A	12
NAGLU	12
KLC2	12
ABCB8	12
SNTB2	12
SLC25A24	12
PIK3C2B	12
PRAM1	12
SWAP70	12
DHCR7	12
KIF21B	12
CLEC3B	12
TRAPPC13	12
WHAMM	12
CD320	12
UCKL1	12
SLFN11	12
CSTA	12
CCHCR1	12
SPIN4	12
FLT3LG	12
TMEM184C	12
EREG	12
PI4K2B	12
STMN2	12
SPTSSA	12
TNFRSF13B	12
TNFRSF13C	12
SCOC	12
RND1	12
GLCE	12
LACC1	12
FAM120C	12
GHDC	12
PRUNE2	12
RAB3A	12
LTBP3	12
ITGB6	12
GABPB1	12
USP8	12
TEX2	12
DPF2	12
DNM1	12
CARD9	12
TNFRSF18	12
MKKS	12
PDCD6	12
PPP3CC	12
FBP1	12
PIGW	12
CORO2A	12
SLC4A7	12
LGMN	12
FSD1	12
TPRN	12
PPP1R11	12
AP5M1	12
C1orf21	12
RABGAP1	12
DLST	12
RTKN2	12
FBXO34	12
PRR15	12
ARVCF	12
C9orf16	12
NXT2	12
ERBB3	12
PPP1R2	12
METTL6	12
ELOVL6	12
ZDHHC8	12
SIMC1	12
KLRC4	12
DENND4B	12
RSU1	12
ACOT7	12
GGCT	12
ATOX1	12
RRAGC	12
MAN1B1	12
TBC1D13	12
CSGALNACT2	12
NCR3LG1	12
LMTK2	12
ACAT2	12
USP48	12
B9D1	12
PARP3	12
BMPR1A	12
ACSL3	12
GRAMD4	12
COASY	12
COPZ2	12
COG8	12
C12orf66	12
IGFBP7	12
CA14	12
THADA	12
SEC22A	12
ARSD	12
FBXO46	12
GRB14	12
CHML	12
ABHD17B	12
GUSB	12
LAG3	12
PKLR	12
GABRB3	12
MT1X	12
ABHD10	12
TRAF3IP3	12
QPRT	12
ATP6V1D	12
ANKS6	12
CHRDL1	12
MYH14	12
SRI	12
ITGA3	12
UROS	12
PALLD	12
RABEP2	12
TEK	12
NINJ2	12
TPRKB	12
CCDC134	12
DUSP8	12
UPP1	12
DMXL1	12
PYCR1	12
BMP8B	12
EVI5L	12
RAB9B	12
RNF214	12
ARFGEF1	12
PLCH2	12
VPS33B	12
SDC1	12
ALS2CL	12
TMEM128	12
HPGD	12
ZFYVE28	12
ACTN2	12
CALM3	12
CNNM3	12
CCDC107	12
CES2	12
STAB1	12
OCRL	12
NUDT14	12
HDAC8	12
PTK7	12
BTBD3	12
TWF1	12
ADPGK	12
SNAPIN	12
KYNU	12
STIM2	12
TMEM39A	12
FNTB	12
HS3ST3A1	12
IBA57	12
SERTAD1	12
PTCRA	12
FICD	12
C16orf70	12
OAF	12
IRGQ	12
ABCD2	12
GPHN	12
VPS41	12
TIRAP	12
CLIP4	12
ATG12	12
ALOX12	12
PTGS1	12
COL5A1	12
PLEKHA1	12
SLC24A4	12
ARHGEF10L	12
TBC1D2	12
MERTK	12
IFT46	12
GGA2	12
GMFB	12
SYS1	12
COL4A2	12
GPATCH2L	12
CD70	12
ZC2HC1A	12
ENPP3	12
ANGPT1	12
MAN2A2	12
KRT86	12
KRBA1	12
DGCR6L	12
ABHD14B	12
NANP	12
ANAPC15	12
APOF	12
VTI1A	12
TTC9C	12
ZMYND19	12
CORO7	12
CNST	12
PGGT1B	12
NUDT2	12
FAM219A	12
ABCD4	12
ACSL6	12
AXL	12
NUDT9	12
CDH2	12
DENND1C	12
FADS2	12
EML1	12
ENTPD6	12
SLC12A2	12
WDSUB1	12
EPOR	12
DLC1	12
FAM114A2	12
ARL4D	12
VPS25	12
MEST	12
HCP5	12
SCAND1	12
ATP6V1G1	12
ANKRD34A	12
NANS	12
CDIPT	12
KLHL18	12
CADM4	12
LMAN2L	12
FCGBP	12
PDGFRA	12
BRPF3	12
EIF3L	13
RPS2	13
RPL34	13
RPS7	13
RPL12	13
RPS25	13
RPL26	13
RPL13	13
RPL4	13
RPL7A	13
RPS8	13
RPL18	13
RPS5	13
RPS16	13
RPL15	13
RPL6	13
RPL11	13
RPL37A	13
RPS15	13
EEF2	13
RPL5	13
EIF3H	13
RPL19	13
RPL29	13
RPL31	13
RPS23	13
RPL3	13
RPL32	13
RPS11	13
RPL35	13
RPL30	13
FAU	13
RPL27	13
RPL24	13
RPL37	13
RPL14	13
PABPC1	13
RPS13	13
RPS27A	13
RPLP0	13
EIF3K	13
RPL22	13
RPL28	13
RPS24	13
RPL38	13
RPS27	13
RPL35A	13
RPL7	13
EEF1B2	13
RPS19	13
RPS3	13
EEF1G	13
RPL23	13
EIF3E	13
TPT1	13
STT3A	13
RPS14	13
RPS21	13
RSL1D1	13
RPL13A	13
SEC11C	13
SSR3	13
RPS3A	13
RPLP1	13
NACA	13
RPL10	13
RPL18A	13
NPM1	13
RPL8	13
RPS20	13
EIF4G1	13
DDX24	13
NCL	13
G3BP2	13
RPL27A	13
RPS6	13
RPL36	13
RPLP2	13
RPSA	13
DDOST	13
RPL10A	13
RPS9	13
RPL23A	13
EIF3I	13
SEC61A1	13
EEF1A1	13
RPS28	13
FBL	13
DDX21	13
EIF3G	13
SSR2	13
EIF4B	13
SERBP1	13
SPCS1	13
RPS29	13
EIF3A	13
SRP72	13
SSR4	13
TRAM1	13
API5	13
IPO5	13
CAND1	13
EIF3M	13
RPN2	13
EIF2S2	13
SSR1	13
DDX6	13
RPS12	13
RPL7L1	13
SLC25A5	13
EIF3F	13
NOLC1	13
SRP68	13
BTF3	13
DDX18	13
TMEM203	13
APOBEC3C	13
EIF2A	13
NIFK	13
WDR43	13
RPS15A	13
NAP1L1	13
GNL3	13
EIF2S1	13
OSTC	13
NOB1	13
SDAD1	13
PES1	13
LARP1	13
WDR36	13
SPCS2	13
PABPC4	13
RRP1B	13
RPN1	13
EIF3D	13
POLR1A	13
EIF5B	13
SEC61B	13
NAT10	13
BMS1	13
PNRC2	13
NHP2	13
PWP2	13
IBTK	13
MYBBP1A	13
NOL6	13
RPS26	13
SPCS3	13
DHX30	13
CNOT6L	13
PRRC2B	13
NOL9	13
GPATCH4	13
LYAR	13
UTP14A	13
PDCD11	13
SERP1	13
EIF1B	13
EIF3J	13
SEC61G	13
NOP2	13
WDR46	13
RPL9	13
STT3B	13
EIF4H	13
GTPBP4	13
CNOT7	13
RIOK1	13
NOC2L	13
SRPRB	13
RC3H2	13
DDX49	13
GNL2	13
NOP14	13
HEATR1	13
MPHOSPH10	13
UBL4A	13
EXOSC10	13
RPF2	13
TSR1	13
NSUN2	13
MDN1	13
URB1	13
RRS1	13
GRWD1	13
CD81	13
RSL24D1	13
IMP3	13
AHSA1	13
ABCF2	13
UPF3A	13
DDX27	13
HM13	13
SRP9	13
PRR11	13
DDX54	13
FTSJ1	13
DOHH	13
TSN	13
UTP20	13
NOP58	13
BOP1	13
RPF1	13
DKC1	13
LAS1L	13
PWP1	13
POLR1E	13
HNRNPA1	13
DDX55	13
RPS27L	13
ZC3H15	13
HNRNPUL2	13
ETF1	13
PYHIN1	13
RPL39	13
IMP4	13
EIF3B	13
BRIX1	13
ZCCHC3	13
KRTCAP2	13
NOP56	13
ELP3	13
KRI1	13
TTC37	13
ELAC2	13
SEC11A	13
RCL1	13
USP36	13
FTSJ3	13
DDX10	13
PNO1	13
NAF1	13
DCP1A	13
TRMT6	13
NSA2	13
UTP23	13
DHX33	13
DAD1	13
UTP18	13
RPL22L1	13
EBNA1BP2	13
EIF1	13
EIF5A	13
WDR3	13
DHX37	13
DDX52	13
NEDD8	13
AAMP	13
RBM28	13
MRPS6	13
ESF1	13
DCAF13	13
EIF4E	13
KNOP1	13
NOL11	13
RSRC1	13
MRTO4	13
DDX47	13
PELP1	13
PINX1	13
EXOSC2	13
RPL36AL	13
ABCE1	13
TRMT112	13
RPS18	13
LARP4	13
DIMT1	13
CNOT6	13
EIF6	13
DNAJC21	13
NMD3	13
GSPT1	13
GNL1	13
POP4	13
EEF1D	13
LSG1	13
EXOSC1	13
MAK16	13
MORC2	13
NENF	13
NOL10	13
MRPL1	13
HBS1L	13
EIF5A2	13
HABP4	13
PSIP1	13
RWDD1	13
EIF2D	13
XPO1	13
OST4	13
MPG	13
EXOSC7	13
RPP14	13
RIOK3	13
BCCIP	13
NGRN	13
FCF1	13
HP1BP3	13
POLR1B	13
ZNF593	13
DDX50	13
LTV1	13
WDR12	13
CCDC86	13
RBM34	13
NOM1	13
DENR	13
GNL3L	13
SURF6	13
CSNK1E	13
DRG2	13
DUS1L	13
DDX28	13
CNOT4	13
RNF2	13
NIP7	13
DIS3	13
EXOSC3	13
CTPS2	13
RRP7A	13
STXBP1	13
NOL8	13
SRP54	13
GSPT2	13
WDR18	13
SMG8	13
RBX1	13
SAP18	13
RITA1	13
NOP16	13
RPSAP58	13
UTP14C	13
RPP38	13
DDX51	13
EIF5	13
SRFBP1	13
ZNF622	13
RBM19	13
TRMT1	13
NOL7	13
PCBP1	13
WDR74	13
MRPL13	13
CTPS1	13
TRMT61A	13
RPS4X	13
RSBN1	13
TDRD3	13
PDCD2L	13
MGMT	13
NAP1L2	13
PVRIG	13
TBL3	13
UBL3	13
TOB2	13
DNTTIP2	13
DHX29	13
DHX57	13
POLR1C	13
DIS3L2	13
RIOK2	13
CNOT8	13
NPM3	13
EEFSEC	13
PAIP1	13
DIS3L	13
DDX56	13
MAGOH	13
UTP3	13
TSR2	13
TEX10	13
POT1	13
NOP9	13
TMA16	13
RPP30	13
NLE1	13
GTPBP10	13
POP7	13
MRPS9	13
SHQ1	13
NGDN	13
URB2	13
UTP15	13
RRP1	13
CCDC59	13
GAR1	13
TRMT5	13
FAM199X	13
RRP15	13
OTUD7B	13
WDR75	13
RPL26L1	13
RPL39L	13
VWA8	13
EXOSC8	13
TFB2M	13
MRPS17	13
AATF	13
PAK1IP1	13
NSUN4	13
IGHMBP2	13
KCTD2	13
EIF2AK4	13
DOLPP1	13
TRMT10C	13
TTC27	13
WDR83OS	13
TMEM258	13
SMG6	13
EMG1	13
C7orf50	13
MRPL21	13
LLPH	13
CLEC4G	13
TMEM104	13
CBX8	13
EXOSC9	13
C1orf174	13
RABIF	13
TOB1	13
RRP9	13
WDR4	13
RANBP6	13
EXOSC5	13
RRP8	13
GCHFR	13
SURF2	13
FAM98B	13
FAM53B	13
MED22	13
ABT1	13
TRUB1	13
PPID	13
DDX31	13
TRMT11	13
IFRD2	13
LARP7	13
ALKBH2	13
ALKBH8	13
RTCA	13
NEFH	13
NEFL	13
TMX2	13
NOC4L	13
PNRC1	13
D2HGDH	13
RRP36	13
GPALPP1	13
DUS3L	13
G2E3	13
EIF4A2	13
DTX1	13
DTX4	13
FAM50A	13
DYNLT3	13
TRIB3	13
POP5	13
FGF10	13
NXPE3	13
SIRPG	13
EMB	13
POLR3C	13
POP1	13
APOBEC3A	13
DTWD2	13
SMKR1	13
EEF1E1	13
PAIP2	13
WDR89	13
C1D	13
TRMT12	13
CPNE7	13
MTIF3	13
AVEN	13
FN3KRP	13
RPP40	13
GZMM	13
LGR6	13
TSG101	13
PDP2	13
RNF43	13
ISG20L2	13
PCBD1	13
CENPQ	13
LIX1L	13
ORMDL2	13
LRIF1	13
MRPL22	13
TMED1	13
EXOSC6	13
RPP25	13
FIGNL1	13
CDC20	14
RRM2	14
DYNC1H1	14
CCNB2	14
TXNDC11	14
MCM3	14
NCAPD2	14
KIF15	14
KIF20B	14
PSMC2	14
BIRC5	14
CCND2	14
PTCH1	14
MKI67	14
TPX2	14
CENPE	14
SMC4	14
KIF11	14
BUB1	14
CEP55	14
ESPL1	14
CCNA2	14
KPNA2	14
CENPF	14
TOP2A	14
CDK1	14
LTBR	14
RCC2	14
KIFC1	14
NUMA1	14
DERL1	14
PLK1	14
CKAP5	14
PDS5A	14
PSMA5	14
PSMB2	14
SPTB	14
SHCBP1	14
PSMD8	14
FEN1	14
TK1	14
CEP250	14
ATG14	14
PCM1	14
ANK1	14
SPTA1	14
HJURP	14
ATM	14
TNFSF13B	14
PSMC3	14
PPP2R1A	14
BUB1B	14
DLGAP5	14
ANLN	14
SMC3	14
PSME2	14
PSMA4	14
PSMA6	14
SKA3	14
RABL6	14
PSMD3	14
MCM5	14
EDEM1	14
PPP1CC	14
NAA50	14
SNX3	14
MCM4	14
PSMA1	14
ASPM	14
PSMC4	14
PSMD2	14
CCNB1	14
PTPRA	14
KIF14	14
CTDSPL	14
TTC7B	14
PSMA7	14
CDC6	14
PSMC5	14
CDC45	14
SMC2	14
PSME1	14
SMC5	14
CCDC6	14
NUDC	14
ALMS1	14
PPP2R5C	14
PSMD1	14
DTL	14
NEK2	14
CDCA5	14
NUSAP1	14
STIL	14
KIF4A	14
CDC42	14
AURKA	14
RRM1	14
PAFAH1B1	14
PPP1R16B	14
CDK5RAP2	14
MCM6	14
SPC24	14
CLASP2	14
ANAPC16	14
GTSE1	14
PSMB7	14
PCNT	14
KIF18B	14
AXIN1	14
TPST2	14
LUZP1	14
CEP128	14
AMBRA1	14
ZWINT	14
PSMB4	14
SMC1A	14
RAD50	14
PSMB9	14
PSMB10	14
NEDD1	14
SFI1	14
TUBGCP6	14
PSMD7	14
CEP70	14
HERPUD1	14
ORC1	14
HMMR	14
NCAPH	14
PSMD11	14
BRCC3	14
NSMCE2	14
PSMB6	14
PPP2R5D	14
EXO1	14
CCSER2	14
ATAD2	14
PCNA	14
SCLT1	14
KIF18A	14
SKA2	14
RAD17	14
LPXN	14
LIMD1	14
CDCA7	14
MELK	14
UCHL5	14
CEP290	14
CEP57	14
PSMD14	14
POLA1	14
SUFU	14
FBXO5	14
UBFD1	14
TUBGCP2	14
GPX1	14
SELENBP1	14
PSMG2	14
KIF23	14
DYNLL2	14
PSMD13	14
TNKS2	14
USP14	14
PSMB1	14
SYVN1	14
MSH2	14
SACS	14
PTTG1	14
TRIP13	14
DYNLL1	14
SPAG5	14
POMP	14
TNFAIP1	14
DNA2	14
INCENP	14
GPR137B	14
KCTD20	14
SMIM15	14
NCAPG	14
DENND4A	14
RANGAP1	14
POLQ	14
PPP2R5E	14
STARD9	14
PSMB3	14
WRN	14
MAP3K4	14
LRRC58	14
CAST	14
DCTN4	14
PCNP	14
CDCA2	14
ERC1	14
BUB3	14
AURKB	14
TICRR	14
SPC25	14
GINS2	14
EZH2	14
KIF2C	14
TTK	14
SWT1	14
DEPDC1	14
PSMA2	14
MAPK6	14
TRAF3IP1	14
BRIP1	14
ASH2L	14
HAUS2	14
DCLRE1A	14
DERL3	14
ATR	14
MTPAP	14
MPHOSPH9	14
HAUS6	14
KLHDC3	14
NUP43	14
HELLS	14
ARF1	14
SKA1	14
MAPRE2	14
MCM10	14
UNG	14
CCDC14	14
CCDC18	14
FANCI	14
RACGAP1	14
PKMYT1	14
ARPP19	14
NCAPD3	14
ARL4C	14
TSPYL1	14
MAPRE1	14
PMS2	14
PPP2CA	14
BLM	14
WRNIP1	14
CENPM	14
CIT	14
ASF1A	14
CETN2	14
BARD1	14
CIZ1	14
CEP104	14
TYMS	14
SPDL1	14
WDHD1	14
CENPO	14
CCDC43	14
TMEM14B	14
ADRM1	14
DVL3	14
CKAP2L	14
PRIM2	14
CDT1	14
KIF20A	14
CCDC88C	14
SMARCA5	14
ARHGAP11A	14
SMARCAL1	14
PTP4A2	14
LIN7C	14
CDC25A	14
POLE2	14
CCNB1IP1	14
TOPBP1	14
TXNL1	14
FZD2	14
TIPIN	14
SETD3	14
SSNA1	14
OFD1	14
MAP7D1	14
SOGA1	14
SIKE1	14
PSMB5	14
UBQLN4	14
DSC1	14
TAOK2	14
CDCA3	14
CD86	14
CDKN1A	14
HMGN4	14
TERF2IP	14
RIF1	14
CIAO1	14
NF1	14
ANK3	14
CDCA8	14
CLSPN	14
MARK4	14
CEP135	14
MAD2L1	14
MZT2B	14
SPRED2	14
PSMG1	14
UBE2C	14
PDS5B	14
TAOK1	14
FANCF	14
RAD51C	14
RBBP8	14
CDKN3	14
SDCCAG8	14
KANK2	14
TMC8	14
TRAF1	14
CHEK1	14
EGLN3	14
USP1	14
SERPINB2	14
BRCA2	14
SECISBP2L	14
BIRC3	14
LTB	14
PSMD5	14
SSX2IP	14
PLK4	14
IFT52	14
TTI1	14
ESCO2	14
CSNK1A1	14
SYAP1	14
TBC1D31	14
TEX9	14
CSPP1	14
TRIP11	14
PALB2	14
SBDS	14
NFKBIE	14
CHD1L	14
GPATCH1	14
PRR5L	14
HOOK1	14
PSMD10	14
SLC41A3	14
MMS22L	14
ORC6	14
KIFC3	14
ERCC4	14
ZMAT2	14
