gene	community
AT5G09900	8
AT3G56310	8
AT3G05530	8
AT4G17640	8
AT5G51470	8
AT5G10920	8
AT2G46370	8
AT5G07830	8
AT5G38660	8
AT3G45010	8
AT5G40580	8
AT2G27510	8
AT1G13180	8
AT4G16340	8
AT4G10100	8
AT1G78450	8
AT3G49580	8
AT4G29350	8
AT3G63260	8
AT1G57600	8
AT5G35930	8
AT1G17380	8
AT4G32840	8
AT5G01650	8
AT4G24670	8
AT3G26420	8
AT4G17270	8
AT1G05690	8
AT4G31300	8
AT5G27080	8
AT3G27300	8
AT3G06810	8
AT5G48810	8
AT1G05910	8
AT2G44100	8
AT1G69670	8
AT2G43290	8
AT4G08390	8
AT3G10620	8
AT5G58290	8
AT1G48660	8
AT4G16250	8
AT5G60210	8
AT5G07440	8
AT5G55070	8
AT4G02390	8
AT5G10230	8
AT4G14180	8
AT5G19620	8
AT3G55890	8
AT5G46020	8
AT5G23720	8
AT5G35790	8
AT4G01190	8
AT1G14040	8
AT3G22231	8
AT1G67250	8
AT1G06840	8
AT4G34490	8
AT1G75840	8
AT3G03910	8
AT3G54380	8
AT2G03410	8
AT5G61460	8
AT1G21640	8
AT5G16310	8
AT3G23290	8
AT4G14940	8
AT1G12070	8
AT5G27540	8
AT5G23860	8
AT1G28530	8
AT3G61140	8
AT4G29950	8
AT2G42880	8
AT1G15850	8
AT3G43670	8
AT1G15950	9
AT3G19450	9
AT1G51680	9
AT3G55120	9
AT4G34050	9
AT3G53260	9
AT5G08640	9
AT5G13930	9
AT1G06000	9
AT3G51240	9
AT1G52760	9
AT2G40890	9
AT1G65060	9
AT5G54160	9
AT2G37040	9
AT1G30530	9
AT3G21240	9
AT5G42800	9
AT2G30490	9
AT5G17050	9
AT1G11790	9
AT1G15710	9
AT4G05160	9
AT5G05270	9
AT4G39330	9
AT3G10340	9
AT2G22250	9
AT1G08250	9
AT4G36220	9
AT1G67980	9
AT1G72680	9
AT3G21230	9
AT3G29200	9
AT5G04230	9
AT3G24503	9
AT3G44720	9
AT5G22630	9
AT2G27820	9
AT3G07140	9
AT3G07630	9
AT1G80820	9
AT1G74540	9
AT1G74550	9
AT4G37990	9
AT1G62710	9
AT1G74710	10
AT4G26900	10
AT1G31230	10
AT3G10050	10
AT1G14810	10
AT5G49030	10
AT1G48850	10
AT1G72550	10
AT5G03900	10
AT4G24830	10
AT4G13940	10
AT3G06980	10
AT1G63660	10
AT3G62120	10
AT3G01120	10
AT1G71840	10
AT5G14460	10
AT3G03780	10
AT5G17920	10
AT3G09810	10
AT1G71750	10
AT2G02970	10
AT1G10490	10
AT1G67690	10
AT3G27110	10
AT1G02500	10
AT1G03110	10
AT3G55160	10
AT1G29940	10
AT1G79230	10
AT3G23810	10
AT1G64280	10
AT5G03280	10
AT4G01860	10
AT1G50200	10
AT5G26710	10
AT1G36310	10
AT5G01780	10
AT5G08620	10
AT2G41880	10
AT2G06990	10
AT3G55400	10
AT1G26170	10
AT4G21150	10
AT1G01860	10
AT5G17660	10
AT1G11870	10
AT5G52520	10
AT5G20980	10
AT5G16290	10
AT4G19710	10
AT4G16890	10
AT4G10320	10
AT1G64550	10
AT3G48090	10
AT4G39280	10
AT3G06350	10
AT2G19540	10
AT1G10900	10
AT3G26085	10
AT5G36160	10
AT1G14610	10
AT4G04350	10
AT1G75830	10
AT5G44420	10
AT1G80770	10
AT1G66530	10
AT4G02120	10
AT2G01440	10
AT1G50110	10
AT3G49680	10
AT1G48520	10
AT1G64790	10
AT5G27470	10
AT2G17265	10
AT5G17990	10
AT4G13780	10
AT3G05750	10
AT3G11710	10
AT3G56300	10
AT1G16460	10
AT5G64250	10
AT2G28880	10
AT4G04880	10
AT3G02760	10
AT3G12670	10
AT4G26300	10
AT2G31170	10
AT4G02790	10
AT3G57610	10
AT4G35630	10
AT1G70570	10
AT2G04400	10
AT3G56120	10
AT1G74160	10
AT4G26870	10
AT5G16715	10
AT4G37460	10
AT5G48220	10
AT2G25840	10
AT3G57550	10
AT1G19520	10
AT4G30993	10
AT3G13180	10
AT2G44180	10
AT1G04910	10
AT5G50420	10
AT1G14020	10
AT1G14130	10
AT1G75040	10
AT3G07420	10
AT3G54640	10
AT2G22400	10
AT4G17830	10
AT5G64440	10
AT1G04870	10
AT1G08630	10
AT2G24580	10
AT3G04580	10
AT3G24080	10
AT5G24670	10
AT3G57660	10
AT4G16570	10
AT3G59410	10
AT1G31860	10
AT1G74260	10
AT1G80560	10
AT1G29880	10
AT4G18470	10
AT5G18440	10
AT3G10160	10
AT3G02660	10
AT5G38830	10
AT1G09620	10
AT3G25900	10
AT4G31180	10
AT3G59980	10
AT4G39540	10
AT3G25660	10
AT1G62330	10
AT4G29840	10
AT3G61380	10
AT1G10060	10
AT1G79810	10
AT5G66120	10
AT1G62380	10
AT4G11280	10
AT2G35040	10
AT2G29690	10
AT3G12270	10
AT4G07410	10
AT3G21110	10
AT3G58650	10
AT3G44740	10
AT3G57260	10
AT2G22260	10
AT5G26830	10
AT5G47435	10
AT1G06570	10
AT5G53970	10
AT5G16750	10
AT3G52430	10
AT3G04820	10
AT3G59630	10
AT4G17300	10
AT5G21060	10
AT2G43570	10
AT1G30820	10
AT4G20010	10
AT1G36370	10
AT2G20725	10
AT1G61240	10
AT4G38500	10
AT3G01800	10
AT5G05730	10
AT5G35400	10
AT1G36390	10
AT1G27450	10
AT2G30970	10
AT4G27640	10
AT5G56950	10
AT3G12500	10
AT1G60890	10
AT4G12700	10
AT2G35390	10
AT3G13440	10
AT3G17390	10
AT2G19480	10
AT1G18130	10
AT3G04720	10
AT3G56750	10
AT1G25380	10
AT1G77330	10
AT4G26200	10
AT4G28420	10
AT5G42650	10
AT1G50840	10
AT5G65720	10
AT5G42890	10
AT3G53580	10
AT1G64660	10
AT1G05010	10
AT3G23940	10
AT3G22740	10
AT2G45900	10
AT2G44650	10
AT3G13490	10
AT5G18180	10
AT1G12930	10
AT4G35370	10
AT3G48110	10
AT1G18870	10
AT1G69370	10
AT5G49810	10
AT2G24850	10
AT5G03905	10
AT2G19380	10
AT2G18280	10
AT2G36880	10
AT4G31520	10
AT1G08830	11
AT2G28190	11
AT1G51650	11
AT3G01390	11
AT1G20020	11
AT3G26740	11
AT1G03070	11
AT5G47120	11
AT1G12520	11
AT1G03860	11
AT5G40770	11
AT1G80230	11
AT2G02050	11
AT1G28330	11
AT1G56220	11
AT4G10040	11
AT1G07890	11
AT1G49380	11
AT5G18800	11
AT1G35420	11
AT1G76200	11
AT2G02510	11
AT3G03100	11
AT4G11960	11
AT3G43810	11
AT1G51980	11
AT1G65290	11
AT3G12260	11
AT4G04330	11
AT2G01090	11
AT3G27240	11
AT5G44140	11
AT5G14040	11
AT1G08980	11
AT5G11320	11
AT1G22840	11
AT4G13260	11
AT3G48680	11
AT3G26710	11
AT2G15890	11
AT1G15700	11
AT1G63490	11
AT5G50810	11
AT3G52730	11
ATMG01190	11
AT2G07698	11
AT2G47690	11
AT1G15120	11
AT2G42210	11
AT1G19580	11
AT1G22450	11
AT3G15352	11
AT3G27280	11
AT2G27730	11
AT5G67590	11
AT1G63440	11
AT1G66240	11
AT1G14450	11
AT4G02580	11
AT4G11480	11
AT3G06310	11
AT5G47890	11
AT2G33220	11
AT3G52300	11
AT5G57815	11
AT5G47030	11
AT5G51570	11
AT1G23100	11
AT5G18820	11
AT2G33210	11
AT1G78780	11
AT2G22870	11
AT4G27700	11
AT1G23320	11
AT1G48910	11
AT5G25450	11
AT1G64200	11
AT3G15640	11
AT1G23400	11
AT5G57110	11
AT5G09310	11
AT2G31040	11
AT1G52710	11
AT3G03070	11
AT5G40810	11
AT1G30810	11
AT5G02150	11
AT5G14300	11
AT1G12840	11
AT5G13450	11
AT3G62790	11
AT5G23120	11
AT2G21870	11
ATMG00480	11
AT4G38920	11
AT5G11770	11
AT5G08410	11
AT4G37830	11
AT3G08560	11
AT2G26140	11
AT5G64870	11
AT3G46900	11
AT5G14800	11
AT2G34590	11
AT5G55290	11
AT1G16820	11
AT4G32470	11
AT3G23990	12
AT1G77440	12
AT1G26800	12
AT1G55530	12
AT1G10230	12
AT3G08690	12
AT5G03240	12
AT5G54960	12
AT1G77000	12
AT2G40830	12
AT1G22770	12
AT2G02760	12
AT5G35080	12
AT1G09570	12
AT5G02810	12
AT2G25930	12
AT3G10640	12
AT3G63310	12
AT1G29260	12
AT4G39850	12
AT1G05890	12
AT3G02340	12
AT1G14400	12
AT1G70300	12
AT5G19180	12
AT5G20720	12
AT1G80660	12
AT1G18260	12
AT1G65040	12
AT2G42790	12
AT4G26400	12
AT4G12570	12
AT3G06190	12
AT1G56300	12
AT5G19330	12
AT2G19580	12
AT5G47610	12
AT3G46460	12
AT1G73480	12
AT3G51520	12
AT3G60720	12
AT1G51450	12
AT4G04260	12
AT5G59300	12
AT4G25500	12
AT1G12910	12
AT1G01820	12
AT5G12390	12
AT1G01620	12
AT4G23400	12
AT1G20440	12
AT1G20450	12
AT5G07520	12
AT5G40420	12
AT1G76150	12
AT5G43280	12
AT3G21060	12
AT1G04400	12
AT3G23150	12
AT5G03200	12
AT5G53160	12
AT3G20060	12
AT1G15860	12
AT3G53690	12
AT4G34100	12
AT5G49500	12
AT1G21760	12
AT3G25650	12
AT5G05080	12
AT1G14200	12
AT2G37678	12
AT4G21810	12
AT1G77390	12
AT5G02310	12
AT3G63060	12
AT5G24470	12
AT5G61380	12
AT1G53730	12
AT1G31280	12
AT3G08700	12
AT3G17000	12
AT5G18100	12
AT5G20570	12
AT2G44950	12
AT4G39400	12
AT3G60190	12
AT3G49500	12
AT1G64230	12
AT2G27100	12
AT3G58750	12
AT3G57650	12
AT5G07640	12
AT2G42870	12
AT1G75440	12
AT2G03160	12
AT1G48420	12
AT3G07370	12
AT3G04460	12
AT4G28390	12
AT3G19950	12
AT1G14510	12
AT3G11200	12
AT3G17810	12
AT3G61790	12
AT3G42640	12
AT1G23080	12
AT3G28860	12
AT2G42620	12
AT4G02570	12
AT4G29330	12
AT3G26640	12
AT5G54190	12
AT3G22630	12
AT1G58440	12
AT3G19820	12
AT5G65430	12
AT3G12760	12
AT1G58200	12
AT3G55380	12
AT1G66650	12
AT5G53360	12
AT1G55250	12
AT3G05290	12
AT1G15110	12
AT3G03310	12
AT1G53930	12
AT3G54820	12
AT4G00430	12
AT2G19610	12
AT1G65430	12
AT1G63800	12
AT5G42190	12
AT2G03760	12
AT4G23010	12
AT4G19860	12
AT1G21720	12
AT1G53980	12
AT5G41150	12
AT3G20940	12
AT2G47700	12
AT5G60250	12
AT3G02130	12
AT1G05200	12
AT4G35290	12
AT3G11660	12
AT4G17410	12
AT4G31160	12
AT5G57360	12
AT1G28120	12
AT1G70590	12
AT3G10850	12
AT3G53090	12
AT4G14455	12
AT3G13450	12
AT3G11540	12
AT1G70840	12
AT1G05880	12
AT2G03170	12
AT5G25350	12
AT3G10370	12
AT5G25560	12
AT3G14250	12
AT1G73570	12
AT3G16090	12
AT1G50940	12
AT3G51840	12
AT4G33430	12
AT5G48380	12
AT1G49820	12
AT5G43850	12
AT5G08139	12
AT2G25490	12
AT1G70700	12
AT2G34600	12
AT1G07430	12
AT3G50500	12
AT2G18915	12
AT5G64330	12
AT4G24990	12
AT1G69640	12
AT3G19260	12
AT3G45460	12
AT3G07560	12
AT5G37930	12
AT1G66630	12
AT3G50720	12
AT5G53890	12
AT3G20630	12
AT4G10250	12
AT2G39010	12
AT1G55510	12
AT3G46780	12
AT3G53410	12
AT1G72450	12
AT1G74950	12
AT4G35140	12
AT4G17615	12
AT5G57050	12
AT4G02440	12
AT5G46210	12
AT3G15290	12
AT1G64190	12
AT5G24400	12
AT1G36340	12
AT4G05420	12
AT1G47220	12
AT5G37560	12
AT2G46030	12
AT2G30070	12
AT5G22910	12
AT3G55030	12
AT1G48760	12
AT1G08510	12
AT5G58230	12
AT3G05120	12
AT4G02150	12
AT2G34090	12
AT2G42580	12
AT3G03520	12
AT2G32780	12
AT4G15420	12
AT4G25140	12
AT5G01980	12
AT1G28430	12
AT2G32940	12
AT5G46240	12
AT2G45960	12
AT2G36060	12
AT1G21410	12
AT1G32340	12
AT3G06400	12
AT1G05460	12
AT3G42830	12
AT1G32320	12
AT1G12230	12
AT3G44620	12
AT2G39550	12
AT4G35020	12
AT4G38600	12
AT3G57140	12
AT1G43850	12
AT4G26840	12
AT5G43330	12
AT3G13550	12
AT1G62430	12
AT4G38570	12
AT1G27520	12
AT2G17390	12
AT1G14570	12
AT2G38040	12
AT1G66660	12
AT3G60080	12
AT5G50870	12
AT3G18060	12
AT1G01140	12
AT1G49710	12
AT5G38280	12
AT5G63890	12
AT1G63020	12
AT3G49250	12
AT1G73000	12
AT4G16146	12
AT3G52090	12
AT4G01370	12
AT1G78980	12
AT5G06820	12
AT4G34030	12
AT2G02360	12
AT5G52300	12
AT5G41340	12
AT3G60020	12
AT1G06225	12
AT5G37870	12
AT5G47430	12
AT2G35690	12
AT5G37890	12
AT1G22150	12
AT3G59020	12
AT1G69630	12
AT2G22030	12
AT2G40930	12
AT2G02230	12
AT5G63860	12
AT1G75950	12
AT3G18940	12
AT3G55740	12
AT1G03000	12
AT1G76260	12
AT4G19490	12
AT1G49040	12
AT1G02980	12
AT2G03190	12
AT1G34780	12
AT1G60550	12
AT5G37780	12
AT5G63770	12
AT1G78490	12
AT3G14310	12
AT3G56800	12
AT3G16320	12
AT5G43990	12
AT3G25070	12
AT1G49250	12
AT3G48900	12
AT3G07550	12
AT4G20140	12
AT5G67380	12
AT1G48410	12
AT5G06460	12
AT5G09400	12
AT1G31350	12
AT2G47770	12
AT1G60940	12
AT5G37910	12
AT1G20090	12
AT5G52120	12
AT5G01720	12
AT2G47730	12
AT1G80350	12
AT2G33460	12
AT5G41700	12
AT3G55480	12
AT5G27520	12
AT3G06140	12
AT4G26560	12
AT2G18600	12
AT1G59790	12
AT2G30600	12
AT3G53420	12
AT3G07880	12
AT3G26200	12
AT3G24550	12
AT1G08110	12
AT3G08590	12
AT5G62810	12
AT4G14070	12
AT4G38930	12
AT1G43140	12
AT5G42750	12
AT4G15380	12
AT5G26860	12
AT3G21860	12
AT1G55830	12
AT4G00900	12
AT1G31812	12
AT3G06380	12
AT1G55610	12
AT4G14720	12
AT3G21640	12
AT2G02220	12
AT1G63120	12
AT5G60870	12
AT5G45830	12
AT3G62130	12
AT5G01520	12
AT2G27900	12
AT2G40080	12
AT3G22940	12
AT2G39940	12
AT3G49660	12
AT5G65710	12
AT3G60330	12
AT3G06720	12
AT3G63340	12
AT5G15450	12
AT5G60660	12
AT2G39890	12
AT3G22900	12
AT5G42990	12
AT3G51550	12
AT1G68765	12
AT3G55910	12
AT5G20630	12
AT2G25140	12
AT3G57090	12
AT5G07530	12
AT5G62800	12
AT4G01010	12
AT2G21620	12
AT1G59800	12
AT1G53580	12
AT4G00720	12
AT3G63420	12
AT4G14660	12
AT4G14430	12
AT3G45540	12
AT4G03510	12
AT3G09480	12
AT2G31760	12
AT2G02470	12
AT4G27880	12
AT5G43810	12
AT1G74990	12
AT3G23790	12
AT3G45510	12
AT5G07510	12
AT2G21420	12
AT5G57710	12
AT4G01026	12
AT3G05040	12
AT5G01700	12
AT3G01850	12
AT4G22140	12
AT1G79550	12
AT1G68020	12
AT4G08480	12
AT5G58410	12
AT2G31970	12
AT3G58810	12
AT3G52850	12
AT2G42530	12
AT3G45480	12
AT1G51880	12
AT3G42790	12
AT5G02620	12
AT3G44200	12
AT1G71000	12
AT1G49290	12
AT3G54480	12
AT1G13280	12
AT4G27470	12
AT5G37060	12
AT2G01600	12
AT5G21030	12
AT1G76180	12
AT1G30135	12
AT5G14640	12
AT5G21040	12
AT5G57900	12
AT5G38970	12
AT4G00350	12
AT2G07040	12
AT4G21980	12
AT4G18290	12
AT5G50440	12
AT2G31780	12
AT1G71220	12
AT4G30560	12
AT1G68795	12
AT1G22530	12
AT1G61210	12
AT4G08980	12
AT2G36560	12
AT3G21830	12
AT4G02980	12
AT2G43130	12
AT2G31770	12
AT2G18640	12
AT1G75750	12
AT3G22840	12
AT5G24860	12
AT5G65110	12
AT1G67220	12
AT1G14550	12
AT1G62920	12
AT4G20910	12
AT4G24210	12
AT5G46030	12
AT1G01160	12
AT1G67080	12
AT1G77110	12
AT2G20160	12
AT3G05970	12
AT3G52160	12
AT5G57440	12
AT1G53830	12
AT1G11000	12
AT2G36530	12
AT2G25360	12
AT4G24740	12
AT3G04120	12
AT3G22380	12
AT2G33670	12
AT1G20900	12
AT3G54920	12
AT2G25370	12
AT5G47450	12
AT4G08500	12
AT5G12860	13
AT4G09320	13
AT1G12110	13
AT1G69870	13
AT1G03160	13
AT5G42080	13
AT1G68570	13
AT3G47960	13
AT1G24140	13
AT5G46050	13
AT1G60780	13
AT2G02040	13
AT2G31880	13
AT1G62200	13
AT3G54140	13
AT3G25610	13
AT1G54370	13
AT1G79610	13
AT1G13210	13
AT1G21380	13
AT1G72700	13
AT1G70610	13
AT4G25450	13
AT2G41700	13
AT1G32450	13
AT1G69450	13
AT3G27170	13
AT5G04870	13
AT1G15690	13
AT5G27150	13
AT1G32090	13
AT3G01100	13
AT1G49580	13
AT4G21940	13
AT1G47400	13
AT5G05250	13
AT1G21250	13
AT2G14560	13
AT1G18880	13
AT5G47910	13
AT5G62680	13
AT2G41090	13
AT3G51920	13
AT4G36250	13
AT5G35410	13
AT5G55990	13
AT5G38480	13
AT1G18890	13
AT5G12480	13
AT1G58230	13
AT3G05630	13
AT1G22570	13
AT1G30360	13
AT5G16590	13
AT5G65700	13
AT3G19720	13
AT1G19230	13
AT5G60010	13
AT1G79820	13
AT1G22540	13
AT2G20840	13
AT2G24630	13
AT4G25360	13
AT4G30850	13
AT2G24280	13
AT1G17840	13
AT1G51500	13
AT5G06320	13
AT2G24540	13
AT1G44170	13
AT1G64060	13
AT1G47240	13
AT2G26180	13
AT4G22200	13
AT3G21670	13
AT2G02020	13
AT2G30980	13
AT1G35670	13
AT4G09570	13
AT3G13720	13
AT1G34210	13
AT2G36910	13
AT1G44100	13
AT2G24940	13
AT4G00490	13
AT5G01180	13
AT1G11960	13
AT5G14940	13
AT4G15430	13
AT2G17290	13
AT1G03060	13
AT4G03560	13
AT1G67300	13
AT3G17510	13
AT4G26570	13
AT1G10090	13
AT3G48890	13
AT2G23150	13
AT1G50700	13
AT1G11190	13
AT5G16880	13
AT2G13650	13
AT4G30190	13
AT3G18780	13
AT5G59880	13
AT1G19800	13
AT1G65410	13
AT1G69270	13
AT3G14350	13
AT1G09010	13
AT3G52640	13
AT1G59820	13
AT3G12740	13
AT1G26130	13
AT4G18790	13
AT4G30960	13
AT3G56760	13
AT3G20320	13
AT3G23560	13
AT4G14690	13
AT4G21680	13
AT4G13020	13
AT4G23650	13
AT1G69970	13
AT3G24770	13
AT5G42000	13
AT1G10290	13
AT1G59610	13
AT4G37370	13
AT4G39030	13
AT5G11720	13
AT3G50530	13
AT5G57940	13
AT3G23430	13
AT3G49370	13
AT1G72300	13
AT5G58650	13
AT4G34240	13
AT4G22130	13
AT1G56430	13
AT4G16370	13
AT1G64710	13
AT1G01230	13
AT2G01980	13
AT3G56950	13
AT2G02990	13
AT3G60600	13
AT1G59730	13
AT4G32650	13
AT3G45810	13
AT1G05030	13
AT3G01350	13
AT1G45145	13
AT3G05360	13
AT2G20050	13
AT2G29120	13
AT3G04110	13
AT1G14700	13
AT1G79790	13
AT1G06210	13
AT2G19450	13
AT5G53280	13
AT4G00850	13
AT5G10450	13
AT5G14570	13
AT3G01550	13
AT1G69860	13
AT3G27870	13
AT1G54280	13
AT2G35580	13
AT5G55930	13
AT3G51850	13
AT2G39660	13
AT1G10730	13
AT1G31730	13
AT5G58380	13
AT1G53140	13
AT1G22550	13
AT1G27910	13
AT4G21380	13
AT1G68560	13
AT5G63810	13
AT2G20850	13
AT1G62320	13
AT5G28470	13
AT5G55630	13
AT1G26820	13
AT2G34960	13
AT4G23180	13
AT5G26940	13
AT1G24400	13
AT1G17750	13
AT1G14830	13
AT1G12850	13
AT5G20480	13
AT1G22430	13
AT2G37900	13
AT2G18960	13
AT2G38170	13
AT1G09090	13
AT2G32680	13
AT3G20410	13
AT5G01540	13
AT3G07520	13
AT1G70895	13
AT1G01340	13
AT3G53960	13
AT5G36940	13
AT1G52190	13
AT1G21240	13
AT2G19190	13
AT4G32760	13
AT5G53760	13
AT5G58140	13
AT2G40540	13
AT2G48070	13
AT4G32180	13
AT5G07630	13
AT3G49870	13
AT4G35310	13
AT2G42390	13
AT3G60640	13
AT3G58730	13
AT5G65760	13
AT2G05520	13
AT4G28490	13
AT1G53300	13
AT2G26690	13
AT1G01790	13
AT1G08700	13
AT5G67560	13
AT1G32050	13
AT5G65280	13
AT4G22120	13
AT3G13380	13
AT3G18480	13
AT1G70710	13
AT1G75820	13
AT1G04690	13
AT3G57530	13
AT3G54510	13
AT3G56100	13
AT5G22860	13
AT5G24430	13
AT1G04310	13
AT3G45290	13
AT1G76040	13
AT1G73020	13
AT5G27730	13
AT2G40460	13
AT2G46700	13
AT1G57870	13
AT4G37640	13
AT1G68710	13
AT2G29900	13
AT1G48480	13
AT3G60130	13
AT4G13510	13
AT3G15730	13
AT5G53470	13
AT3G58460	13
AT2G29650	13
AT5G66680	13
AT5G66210	13
AT3G15380	13
AT3G02260	13
AT5G07180	13
AT4G34840	13
AT2G38410	13
AT5G67370	13
AT2G45140	13
AT4G34460	13
AT5G19640	13
AT5G47180	13
AT5G44650	13
AT5G16150	13
AT1G68040	13
AT5G13170	13
AT4G04740	13
AT1G04110	13
AT3G06360	13
AT1G54320	13
AT1G18520	13
AT5G61480	13
AT4G30580	13
AT4G00170	13
AT3G21620	13
AT1G05150	13
AT1G27080	13
AT3G45680	13
AT5G24270	13
AT5G43940	13
AT1G69850	13
AT1G04190	13
AT1G69020	13
AT2G38910	13
AT1G74940	13
AT5G47900	13
AT4G17340	13
AT2G01950	13
AT4G30360	13
AT1G70520	13
AT4G23220	13
AT1G49890	13
AT1G60800	13
AT2G26890	13
AT4G26070	13
AT5G39040	13
AT5G26240	13
AT4G39080	13
AT4G02900	13
AT2G37330	13
AT2G01420	13
AT5G13400	13
AT5G23580	13
AT1G20830	13
AT5G42480	13
AT2G01890	13
AT1G70940	13
AT2G38120	13
AT3G17210	13
AT3G13900	13
AT4G23270	13
AT4G04340	13
AT4G35570	13
AT5G49890	13
AT1G31420	13
AT3G19490	13
AT3G45710	13
AT4G04700	13
AT4G24400	13
AT5G01810	13
AT2G04350	13
AT5G63640	13
AT1G08640	13
AT5G53140	13
AT5G40780	13
AT5G16840	13
AT1G70170	13
AT4G04930	13
AT1G70410	13
AT3G54900	13
AT4G08470	13
AT3G45720	13
AT5G37680	13
AT1G07010	13
AT5G51060	13
AT3G45700	13
AT5G67330	13
AT5G07250	13
AT3G16180	13
AT1G76970	13
AT1G16360	13
AT3G45690	13
AT3G58970	13
AT4G33000	13
AT1G48260	13
AT3G45940	13
AT4G11460	13
AT1G02390	13
AT5G46150	13
AT3G47780	13
AT1G03550	13
AT5G67250	13
AT5G52240	13
AT4G11230	13
AT1G47330	13
AT2G20790	13
AT5G64900	13
AT2G45670	13
AT1G79450	13
AT1G08800	13
AT5G09870	13
AT2G25240	13
AT1G72140	13
AT5G11570	13
AT5G58270	13
AT3G48040	13
AT2G37940	13
AT1G23020	13
AT1G17500	13
AT1G71900	13
AT3G46010	13
AT4G39890	13
AT1G67060	13
AT4G11470	13
AT4G25100	13
AT5G67280	13
AT5G16000	13
AT1G30640	13
AT2G03670	13
AT1G25230	13
AT1G22710	13
AT2G20875	13
AT2G25810	13
AT1G01200	13
AT1G72125	13
AT5G48410	13
AT2G41530	13
AT1G74200	13
AT5G15460	13
AT1G73590	13
AT3G12200	13
AT3G46510	13
AT2G02860	13
AT5G04770	13
AT3G11900	13
AT4G23210	13
AT4G23640	13
AT1G73080	13
AT3G22950	13
AT3G45310	13
AT4G18640	13
AT5G20230	13
AT1G09840	13
AT3G25905	13
AT1G80080	13
AT1G03270	13
AT1G78300	13
AT1G07570	13
AT4G21120	13
AT2G26980	13
AT2G30520	13
AT3G18850	13
AT5G63570	13
AT2G25090	13
AT3G13750	13
AT5G40890	13
AT1G71080	13
AT3G49860	13
AT5G63050	13
AT3G59900	13
AT1G67940	13
AT5G20990	13
AT5G63580	13
AT2G47930	13
AT1G32780	13
AT1G71830	13
AT2G01660	13
AT1G73500	13
AT5G03730	13
AT5G55910	13
AT5G52320	13
AT4G25230	13
AT3G17700	13
AT1G54990	13
AT2G35620	13
AT1G20110	13
AT1G31770	13
AT1G11130	13
AT1G66340	13
AT2G34180	13
AT3G17690	13
AT2G30360	13
AT2G24220	13
AT4G35000	13
AT5G53450	13
AT5G42980	13
AT1G51260	13
AT5G03545	13
AT2G34650	13
AT1G27770	13
AT4G04500	13
AT5G46040	13
AT3G13320	13
AT1G67860	14
AT1G67865	14
AT1G51790	15
AT1G51800	15
AT1G55450	16
AT2G24600	16
AT2G44490	16
AT1G16020	16
AT5G11150	16
AT1G59540	16
AT2G36200	16
AT1G63640	16
AT4G05190	16
AT4G27180	16
AT5G54670	16
AT1G52280	16
AT3G15060	16
AT1G62020	16
AT4G23460	16
AT4G33050	16
AT4G17530	16
AT3G44050	16
AT3G23670	16
AT1G57620	16
AT2G47170	16
AT1G72250	16
AT5G23910	16
AT3G15710	16
AT1G07000	16
AT1G60070	16
AT4G11380	16
AT1G10180	16
AT5G61010	16
AT5G59150	16
AT2G28620	16
AT5G27420	16
AT3G15980	16
AT1G57630	16
AT2G18690	16
AT1G05340	16
AT2G28400	16
AT4G34450	16
AT1G09630	16
AT2G41100	16
AT4G09720	16
AT2G21390	16
AT2G37420	16
AT1G66880	16
AT3G11840	16
AT3G20150	16
AT3G25040	16
AT3G53610	16
AT4G01870	16
AT1G28490	16
AT4G20410	16
AT5G22360	16
AT1G11890	16
AT5G11490	16
AT1G19380	16
AT3G57450	16
AT1G05575	16
AT4G14150	16
AT3G08580	16
AT1G50240	16
AT3G45850	16
AT5G12370	16
AT5G54440	16
AT1G76850	16
AT1G02130	16
AT4G21270	16
AT1G77140	16
AT5G11980	16
AT1G74360	16
AT5G25930	16
AT1G35230	16
AT5G52760	16
AT5G50380	16
AT1G28190	16
AT3G05200	16
AT5G44070	16
AT4G29160	16
AT3G09900	16
AT2G29890	16
AT1G18550	16
AT1G13980	16
AT1G79990	16
AT1G59870	16
AT1G11580	16
AT5G03190	16
AT1G05520	16
AT1G05310	16
AT3G50860	16
AT2G47500	16
AT2G27460	16
AT2G22610	16
AT5G02370	16
AT1G47830	16
AT2G32850	16
AT5G16300	16
AT3G44730	16
AT3G11820	16
AT1G21630	16
AT5G57460	16
AT1G72900	16
AT3G50950	16
AT1G51160	16
AT5G60930	16
AT1G67930	16
AT4G04910	16
AT5G47820	16
AT1G18390	16
AT3G29400	16
AT5G67340	16
AT1G17730	16
AT1G78790	16
AT3G27120	16
AT4G14365	16
AT1G08190	16
AT2G05170	16
AT3G10310	16
AT4G36500	16
AT1G19020	16
AT3G50930	16
AT1G71820	16
AT5G59730	16
AT1G20770	16
AT2G48020	16
AT2G21630	16
AT3G50240	16
AT1G15130	16
AT3G52400	16
AT1G54090	16
AT5G49830	16
AT1G32270	16
AT1G01560	16
AT4G04750	16
AT4G26750	16
AT1G03950	16
AT3G54860	16
AT3G10380	16
AT5G11040	16
AT1G19450	16
AT1G68060	16
AT3G46830	16
AT1G54790	16
AT1G80910	16
AT2G38020	16
AT3G63480	16
AT1G61690	16
AT4G05000	16
AT5G54750	16
AT3G24350	16
AT5G05760	16
AT2G44610	16
AT3G05710	16
AT5G26980	16
AT4G02030	16
AT2G28390	16
AT3G01830	16
AT1G52200	16
AT3G01290	16
AT2G25735	16
AT4G00800	16
