gene	community
AT1G31600	4
AT2G45900	4
AT1G76630	4
AT1G76120	4
AT1G27450	4
AT4G35370	4
AT1G66680	4
AT1G54510	4
AT5G41970	4
AT4G29830	4
AT2G34890	4
AT5G08630	4
AT1G26170	4
AT2G25970	4
AT5G18180	4
AT3G46960	4
AT4G17590	4
AT3G61240	4
AT5G39840	4
AT1G61990	4
AT2G43190	4
AT3G17810	4
AT2G40010	4
AT1G52160	4
AT2G48100	4
AT3G06980	4
AT2G29190	4
AT4G30680	4
AT3G22980	4
AT2G17510	4
AT3G17150	4
AT2G32580	4
AT5G09380	4
AT4G14790	4
AT5G62030	4
AT2G30320	4
AT3G04080	4
AT1G02950	4
AT5G53770	4
AT1G55040	4
AT2G04530	4
AT1G31010	4
AT1G05740	4
AT4G15880	4
AT4G11160	4
AT3G23830	4
AT3G13180	4
AT1G51400	5
AT3G08940	5
AT1G03130	5
AT1G68010	5
AT2G21330	5
AT1G52230	5
AT1G30520	5
AT1G60600	5
AT1G76100	5
AT5G23060	5
AT3G59400	5
AT5G43850	5
AT3G21055	5
AT1G64770	5
AT5G52100	5
AT1G44446	5
AT1G70580	5
AT5G04140	5
AT1G14345	5
AT5G02120	5
AT1G09340	5
AT1G74470	5
AT4G02770	5
AT1G54780	5
AT1G54500	5
AT1G03600	5
AT1G15820	5
AT5G01530	5
AT1G44000	5
AT1G21500	5
AT1G23740	5
AT1G05385	5
AT2G43560	5
AT1G68830	5
AT1G75100	5
AT4G25080	5
AT1G19150	5
AT2G29290	5
AT3G25690	5
AT1G77930	5
AT4G09350	5
AT5G46110	5
AT2G04039	5
AT2G26080	5
AT1G14150	5
AT5G58260	5
AT4G01050	5
AT1G15120	5
AT1G65290	5
AT1G74880	5
AT3G15850	5
AT1G48030	5
AT1G56190	5
AT3G54050	5
AT1G64200	5
AT4G38920	5
AT3G26650	5
AT4G39710	5
AT1G16720	5
AT1G50250	5
AT5G22620	5
AT2G47910	5
AT1G15980	5
AT1G51110	5
AT1G32060	5
AT3G55800	5
AT1G65230	5
AT3G48420	5
AT1G62800	5
AT4G01800	5
AT1G42970	5
AT1G32080	5
AT1G64680	5
AT1G66330	5
AT3G17040	5
AT4G09650	5
AT5G64940	5
AT4G15510	5
AT2G33180	5
AT2G24270	5
AT1G75690	5
AT5G17170	5
AT1G07180	5
AT5G53580	5
AT3G54890	5
AT3G63140	5
AT1G76730	5
AT3G21390	5
AT3G26570	5
AT1G23310	5
AT5G18140	5
AT4G21280	5
AT1G70760	5
AT4G35760	5
AT1G74730	5
AT2G35370	5
AT4G28660	5
AT1G03680	5
AT1G61520	5
AT2G01590	5
AT3G50685	5
AT1G60550	5
AT4G23890	5
AT2G47450	5
AT3G01440	5
AT1G62250	5
AT2G23390	5
AT3G26060	5
AT3G56140	5
AT1G16080	5
AT5G58330	5
AT1G74960	5
AT5G10160	5
AT4G17600	5
AT2G39470	5
AT1G71500	5
AT2G05620	5
AT3G02730	5
AT5G13450	5
AT1G15700	5
AT4G34720	5
AT1G16880	5
AT4G15545	5
AT1G18060	5
AT4G28750	5
AT3G46780	5
AT4G28080	5
AT1G01320	5
AT5G13630	5
AT1G12900	5
AT3G50820	5
AT5G66570	5
AT2G13360	5
AT1G03630	5
AT3G16250	5
AT5G09660	5
AT1G11860	5
AT1G23400	5
AT5G04810	5
AT4G27700	5
AT1G12250	5
AT1G10070	5
AT3G45300	5
AT4G33010	5
AT1G31330	5
AT2G26800	5
AT5G07020	5
AT1G04520	5
AT1G04640	5
AT1G32470	5
AT5G54270	5
AT4G03280	5
AT4G23660	5
AT2G42220	5
AT1G06570	5
AT5G54080	5
AT4G34030	5
AT3G01060	5
AT5G19940	5
AT1G20340	5
AT5G01920	5
AT1G55670	5
AT2G06520	5
AT4G22890	5
AT4G38510	5
AT3G47430	5
AT4G35250	5
AT1G76080	5
AT2G20260	5
AT2G36990	5
AT3G04520	5
AT5G08050	5
AT1G52220	5
AT1G76200	5
AT2G02510	5
AT3G47470	5
AT3G09580	5
AT1G31920	5
AT5G66190	5
AT4G38970	5
AT3G52730	5
AT4G12800	5
AT5G46290	5
AT1G70410	5
AT3G54900	5
AT3G62410	5
AT1G17220	5
AT4G25050	5
AT3G27925	5
AT3G55330	5
AT1G32220	5
AT1G44575	5
AT2G43710	5
AT4G26840	5
AT2G27680	5
AT4G34700	5
AT1G08380	5
AT2G35120	5
AT1G03590	5
AT3G06850	5
AT5G38150	5
AT5G67590	5
AT4G32260	5
AT2G34860	5
AT1G18730	5
AT5G45680	5
AT5G51110	5
AT1G76570	5
AT4G10340	5
AT3G42050	5
AT1G08540	5
AT3G27690	5
AT1G32550	5
AT1G12550	5
AT3G01480	5
AT5G20935	5
AT3G61870	5
AT1G16220	5
AT1G66200	5
AT5G65010	5
AT5G09300	5
AT2G30170	5
AT1G21350	5
AT1G50320	5
AT1G80380	5
AT5G23120	5
AT2G39730	5
AT1G67840	5
AT3G47070	5
AT1G14450	5
AT1G17350	5
AT4G02580	5
AT5G40810	5
AT3G56940	5
AT1G67740	5
AT1G03860	5
AT5G66510	5
AT1G34000	5
AT2G22780	5
AT3G04790	5
AT1G53240	5
AT1G03090	5
AT3G13450	5
AT1G62640	5
AT5G15530	5
AT5G42070	5
AT2G21280	5
AT5G24150	5
AT1G19580	5
AT2G33220	5
AT3G26900	5
AT4G15530	5
AT1G58150	5
AT3G16140	5
AT5G58870	5
AT1G30380	5
AT1G60950	5
AT3G07310	5
AT3G51820	5
AT1G06680	5
AT2G46820	5
AT1G19670	5
AT1G01090	5
AT1G30120	5
AT4G30950	5
AT3G12260	5
AT2G44620	5
AT2G38780	5
AT5G25450	5
AT2G01140	5
AT5G48590	5
AT1G55480	5
AT5G43750	5
AT2G40100	5
AT5G09230	5
AT5G46800	5
AT5G11770	5
AT5G38520	5
AT2G42210	5
AT3G12780	5
AT2G30570	5
AT5G27560	5
AT4G04640	5
AT1G34430	5
AT5G16390	5
AT4G18370	5
AT2G34460	5
AT4G34190	5
AT5G09310	5
AT1G23360	5
AT2G20860	5
AT1G72170	5
AT4G05180	5
AT4G37930	5
AT2G22230	5
AT1G47260	5
AT2G16510	5
AT5G35630	5
AT1G22850	5
AT3G01500	5
AT1G59900	5
AT1G64860	5
AT1G12840	5
AT5G47030	5
AT2G17972	5
AT5G57345	5
AT5G35360	5
AT5G16400	5
AT5G47570	5
AT5G08280	5
AT2G21385	5
AT1G52870	5
AT1G64720	5
AT1G73060	5
AT2G20360	5
AT4G01150	5
AT1G50940	5
AT3G25572	5
AT3G51840	5
AT1G79870	5
AT4G11960	5
AT5G64040	5
AT4G10300	5
AT1G55370	5
AT4G19100	5
AT5G16180	5
AT3G25860	5
AT4G33150	5
AT2G21870	5
AT3G14930	5
AT4G02530	5
AT1G03475	5
AT2G33040	5
AT3G05020	5
AT2G24580	5
AT3G16950	5
AT2G36145	5
AT3G18890	5
AT1G54220	5
AT4G04320	5
AT1G72640	5
AT3G51510	5
AT3G54500	5
AT1G77090	5
AT5G26780	5
AT4G37230	5
AT2G13560	5
AT4G28390	5
AT1G51100	5
AT3G03100	5
AT5G04900	5
AT2G41680	5
AT2G34590	5
AT1G22800	5
AT4G34730	5
AT5G12130	5
AT1G45474	5
AT1G76450	5
AT3G48680	5
AT2G47400	5
AT1G06430	5
AT4G17840	5
AT1G53030	5
AT1G55805	5
AT2G26140	5
AT2G30950	5
AT4G31050	5
AT4G15790	5
AT3G07270	5
AT4G11150	5
AT2G38170	5
AT1G18190	5
AT5G37510	5
AT3G47650	5
AT2G46540	5
AT2G42750	5
AT1G24040	5
AT1G52510	5
AT3G52300	5
AT4G39660	5
AT1G22450	5
AT3G03070	5
AT5G61410	5
AT5G58800	5
AT1G60990	5
AT4G24750	5
AT4G23100	5
AT1G35420	5
AT5G57815	5
AT3G22960	5
AT2G43400	5
AT4G16155	5
AT3G15020	5
AT2G30970	5
AT3G15360	5
AT4G16210	5
AT1G42550	5
AT1G73655	5
AT3G15290	5
AT5G18800	5
AT3G21630	5
AT2G38660	5
AT5G08530	5
AT5G40650	5
AT1G57770	5
AT4G36810	5
AT3G26580	5
AT5G57030	5
AT3G62790	5
AT5G09830	5
AT2G44525	5
AT3G08010	5
AT5G63510	5
AT3G13062	5
AT3G44020	5
AT3G56650	5
AT2G05990	5
AT5G27290	5
AT5G18660	5
AT2G30790	5
AT2G24820	5
AT4G28830	5
AT5G43600	5
AT5G43330	5
AT2G26500	5
AT2G47690	5
AT3G16480	5
AT3G28700	5
AT5G10470	5
AT1G58290	5
AT1G08620	5
AT2G26540	5
AT4G31990	5
AT4G02510	5
AT1G31220	5
AT5G51545	5
AT5G13050	5
AT3G44880	5
AT1G56180	5
AT3G12290	5
AT4G37000	5
AT1G72420	5
AT5G63000	5
AT3G27240	5
AT1G68680	5
AT2G28430	5
AT5G05740	5
AT5G52840	5
AT1G64970	5
AT4G32770	5
AT1G70070	5
AT3G07670	5
AT2G34050	5
AT1G65260	5
AT5G59610	5
AT5G11450	5
AT1G67530	5
AT5G40770	5
AT5G23440	5
AT5G03455	5
AT5G48830	5
AT4G16700	5
AT2G28460	5
AT5G64460	5
AT4G01900	5
AT5G19620	5
AT3G11945	5
AT2G20830	5
AT2G28800	5
AT4G37450	5
AT3G08560	5
AT3G45770	5
AT5G14780	5
AT3G24030	5
AT4G32470	5
AT5G39830	5
AT3G20930	5
AT3G25530	5
AT1G71810	5
AT3G07700	5
AT5G47435	5
AT1G77370	5
AT1G80230	5
AT5G62530	5
AT2G46560	5
AT2G41040	5
AT3G63410	5
AT5G44140	5
AT4G27270	5
AT5G22830	5
ATMG00480	5
AT4G38225	5
AT1G08550	5
AT2G16640	5
AT3G08610	5
AT5G10240	5
AT4G27800	5
AT3G02090	5
AT5G49160	5
AT1G79040	5
AT5G42270	5
AT5G43430	5
AT4G17360	5
AT3G06730	5
AT4G33500	5
AT4G31390	5
AT1G27480	5
AT4G32360	5
AT1G24360	5
AT1G18590	6
AT1G24100	6
AT4G39940	6
AT1G74090	6
AT3G58990	6
AT2G43100	6
AT1G19920	6
AT3G22890	6
AT1G62560	6
AT1G65860	6
AT4G12030	6
AT1G31230	6
AT3G57050	6
AT2G14750	6
AT2G31790	6
AT1G74100	6
AT2G20610	6
AT4G13770	6
AT4G14680	6
AT4G30530	6
AT4G39950	6
AT1G62180	6
AT4G21990	6
AT1G69370	6
AT2G27820	6
AT1G75330	6
AT1G03000	6
AT5G62810	6
AT3G01910	6
AT4G04610	6
AT5G28020	6
AT5G54390	6
AT2G22330	6
AT1G76150	6
AT1G47420	6
AT2G46505	6
AT1G74710	6
AT3G29200	6
AT1G58080	6
AT2G35390	6
AT2G43750	6
AT1G55920	6
AT4G31500	6
AT1G09620	6
AT3G04600	6
AT1G78370	6
AT5G38530	6
AT1G55810	6
AT2G36310	6
AT3G01120	6
AT1G18500	6
AT3G10050	6
AT1G15710	6
AT5G04590	6
AT1G54350	6
AT1G21440	6
AT3G19710	6
AT1G72810	6
AT2G17265	6
AT1G18640	6
AT1G64400	6
AT1G02500	6
AT3G03780	6
AT5G17920	6
AT1G08110	6
AT1G67280	6
AT1G06640	6
AT1G48850	6
AT5G17990	6
AT1G08280	6
AT1G08660	6
AT5G08470	6
AT1G48420	6
AT5G40850	6
AT5G39990	6
AT1G29260	6
AT3G47833	6
AT5G23670	6
AT4G38220	6
AT5G46180	6
AT3G18680	6
AT2G22250	6
AT1G79810	6
AT4G03070	6
AT3G48560	6
AT1G42960	6
AT3G10840	6
AT1G29900	6
AT3G27740	6
AT1G14810	6
AT4G24830	6
AT1G16460	6
AT3G07140	6
AT5G16290	6
AT1G20816	6
AT1G45170	6
AT1G50200	6
AT3G44720	6
AT5G66120	6
AT3G06350	6
AT1G08750	6
AT2G22530	6
AT1G27320	6
AT5G35750	6
AT1G08250	6
AT5G34930	6
AT3G07560	6
AT5G14800	6
AT3G48090	6
AT3G61440	6
AT4G19710	6
AT1G04770	6
AT4G02610	6
AT1G48520	6
AT3G25660	6
AT1G76405	6
AT1G63770	6
AT5G08060	6
AT5G42960	6
AT2G35690	6
AT1G08480	6
AT2G04400	6
AT1G50110	6
AT3G49680	6
AT5G05730	6
AT3G04940	6
AT3G57610	6
AT3G23940	6
AT5G63890	6
AT2G17640	6
AT5G36160	6
AT1G43710	6
AT1G58250	6
AT4G22310	6
AT1G22410	6
AT4G39980	6
AT1G11270	6
AT2G15620	6
AT1G68890	6
AT5G43280	6
AT4G26900	6
AT1G05010	6
AT4G26200	6
AT1G80560	6
AT3G32930	6
AT2G39970	6
AT1G09830	6
AT1G06130	6
AT3G02720	6
AT2G20340	6
AT5G13280	6
AT2G46520	6
AT1G55880	6
AT1G62380	6
AT5G23010	6
AT1G77670	6
AT4G20960	6
AT1G26220	6
AT1G32070	6
AT4G32915	6
AT4G08040	6
AT3G19720	6
AT3G62120	6
AT2G17630	6
AT1G09270	6
AT2G19940	6
AT3G03190	6
AT1G11870	6
AT5G52520	6
AT5G47720	6
AT1G79230	6
AT1G72550	6
AT4G10320	6
AT3G22740	6
AT5G10870	6
AT1G11790	6
AT1G74260	6
AT5G03900	6
AT1G29880	6
AT4G14430	6
AT4G26870	6
AT2G35040	6
AT5G64250	6
AT5G42890	6
AT4G39540	6
AT1G31860	6
AT5G56290	6
AT5G27600	6
AT5G53850	6
AT4G31180	6
AT5G60040	6
AT5G42080	6
AT1G79750	6
AT3G52090	6
AT5G49970	6
AT4G39120	6
AT1G33810	6
AT5G62575	6
AT2G31170	6
AT2G24850	6
AT5G19720	6
AT5G03280	6
AT1G20830	6
AT2G30330	6
AT2G46390	6
AT2G45740	6
AT2G32520	6
AT4G30190	6
AT5G53890	6
AT5G25880	6
AT3G48100	6
AT5G54490	6
AT5G16715	6
AT3G61070	6
AT1G43580	6
AT3G44330	6
ATMG00290	6
AT1G23090	6
AT5G07360	6
AT3G20330	6
AT2G37500	6
AT1G11880	6
AT2G44530	6
AT1G11840	6
AT5G57590	6
AT5G17250	6
AT5G23020	6
AT1G14130	6
AT1G78550	6
AT3G22425	6
AT5G13120	6
AT3G04580	6
AT5G03730	6
AT4G14910	6
AT3G18160	6
AT5G26600	6
AT3G06860	6
AT1G74890	6
AT1G80600	6
AT3G10850	6
AT5G65110	6
AT1G50170	6
AT4G17300	6
AT1G65520	6
AT3G53580	6
AT3G13110	6
AT4G04350	6
AT4G37460	6
AT4G05530	6
AT3G07130	6
AT2G24200	6
AT1G14240	6
AT3G53900	6
AT3G56300	6
AT1G03160	6
AT4G22930	6
AT4G32520	6
AT1G20900	6
AT5G10920	6
AT1G63680	6
AT4G29210	6
AT4G11280	6
AT1G74040	6
AT2G31810	6
AT1G23320	6
AT4G13260	6
AT3G54640	6
AT1G63110	6
AT1G64355	6
AT1G74000	6
AT2G18960	6
AT3G25070	6
AT1G32930	6
AT1G48910	6
AT5G49680	6
AT3G07180	6
AT2G05920	6
AT1G21430	6
AT3G05410	6
AT5G46470	6
AT5G55100	6
AT3G58140	6
AT2G25840	6
AT1G74020	6
AT3G46100	6
AT2G36230	6
AT1G76500	6
AT2G35610	6
AT5G46850	6
AT1G49430	6
AT4G39650	6
AT1G17745	6
AT1G14360	7
AT3G23410	7
AT1G14700	7
AT1G25230	7
AT1G15950	7
AT2G30490	7
AT1G09010	7
AT5G65760	7
AT1G48480	7
AT2G01950	7
AT5G22860	7
AT2G46330	7
AT1G18880	7
AT1G62200	7
AT1G55330	7
AT5G37680	7
AT1G60000	7
AT1G01620	7
AT2G45960	7
AT1G56340	7
AT5G61790	7
AT5G10480	7
AT3G16240	7
AT1G25450	7
AT1G67730	7
AT1G68530	7
AT1G12110	7
AT5G62680	7
AT5G16590	7
AT5G65700	7
AT3G19450	7
AT2G24280	7
AT5G13400	7
AT1G32450	7
AT2G02040	7
AT1G20090	7
AT2G38440	7
AT4G13510	7
AT1G51680	7
AT5G04230	7
AT4G00430	7
AT5G54160	7
AT2G47930	7
AT2G40890	7
AT5G04530	7
AT5G11720	7
AT1G17840	7
AT4G02980	7
AT4G28270	7
AT1G72970	7
AT5G45670	7
AT4G35950	7
AT4G34050	7
AT2G02020	7
AT2G36830	7
AT4G23400	7
AT1G23020	7
AT4G16370	7
AT1G01600	7
AT5G47900	7
AT3G21230	7
AT1G75840	7
AT3G48040	7
AT1G65060	7
AT2G40540	7
AT5G47910	7
AT1G04980	7
AT3G62600	7
AT1G24020	7
AT1G29660	7
AT1G01120	7
AT1G53730	7
AT2G31880	7
AT2G01420	7
AT1G31420	7
AT1G52190	7
AT1G18260	7
AT1G65040	7
AT2G26640	7
AT1G52760	7
AT1G45145	7
AT3G54960	7
AT3G45680	7
AT2G25110	7
AT2G46225	7
AT1G22430	7
AT2G41530	7
AT1G22550	7
AT1G60800	7
AT3G53420	7
AT5G34850	7
AT4G24190	7
AT3G45710	7
AT2G30070	7
AT4G22200	7
AT1G17140	7
AT3G10640	7
AT3G27170	7
AT1G61780	7
AT1G61790	7
AT4G33000	7
AT2G16280	7
AT3G17390	7
AT5G65430	7
AT3G21240	7
AT1G44100	7
AT5G46150	7
AT5G16880	7
AT4G30580	7
AT1G09210	7
AT1G63710	7
AT3G10570	7
AT2G43330	7
AT4G36220	7
AT1G69450	7
AT5G52240	7
AT4G14440	7
AT2G26180	7
AT4G31840	7
AT1G34210	7
AT4G16340	7
AT2G38960	7
AT1G23080	7
AT3G28860	7
AT1G70520	7
AT2G44690	7
AT3G60600	7
AT5G63840	7
AT2G26910	7
AT4G34240	7
AT1G08450	7
AT2G37040	7
AT4G29520	7
AT4G36250	7
AT4G35020	7
AT5G13930	7
AT1G69640	7
AT3G19260	7
AT5G53130	7
AT5G38660	7
AT2G35190	7
AT4G32410	7
AT5G05170	7
AT1G09080	7
AT4G16660	7
AT2G42070	7
AT1G31812	7
AT4G21810	7
AT5G57940	7
AT3G60130	7
AT1G67490	7
AT4G13340	7
AT4G39330	7
AT2G48070	7
AT1G75820	7
AT5G57800	7
AT5G35080	7
AT1G21640	7
AT1G55090	7
AT1G32780	7
AT5G47100	7
AT2G44080	7
AT3G05360	7
AT4G23010	7
AT3G47960	7
AT1G27520	7
AT3G30775	7
AT4G14455	7
AT1G11130	7
AT5G16000	7
AT5G55910	7
AT3G55360	7
AT1G19800	7
AT3G18480	7
AT5G66030	7
AT4G22130	7
AT5G07180	7
AT4G11470	7
AT4G18970	7
AT3G58170	7
AT5G64740	7
AT2G30520	7
AT4G04700	7
AT3G17210	7
AT5G05250	7
AT3G53350	7
AT5G67330	7
AT2G35110	7
AT5G10450	7
AT3G17510	7
AT2G24220	7
AT5G46050	7
AT1G71190	7
AT3G02130	7
AT4G24920	7
AT3G52850	7
AT2G17800	7
AT2G02810	7
AT1G54320	7
AT4G19640	7
AT1G08430	7
AT2G20850	7
AT4G22120	7
AT4G37910	7
AT3G12090	7
AT4G05160	7
AT1G72140	7
AT4G02900	7
AT3G54510	7
AT1G05030	7
AT5G13170	7
AT2G44050	7
AT5G01810	7
AT5G27350	7
AT1G01160	7
AT1G49660	7
AT3G63310	7
AT2G24630	7
AT1G69850	7
AT1G73080	7
AT1G31770	7
AT2G26690	7
AT2G42390	7
AT4G20140	7
AT5G38970	7
AT3G13750	7
AT2G19580	7
AT3G55030	7
AT4G39400	7
AT1G27440	7
AT4G16566	7
AT4G00850	7
AT2G39660	7
AT1G62940	7
AT3G13220	7
AT5G53760	7
AT5G59770	7
AT1G65380	7
AT5G16150	7
AT1G17750	7
AT1G22540	7
AT1G47400	7
AT5G09870	7
AT3G09740	7
AT4G21150	7
AT1G27190	7
AT2G22640	7
AT5G61060	7
AT2G41490	7
AT5G02280	7
AT2G32920	7
AT3G10010	7
AT5G45800	7
AT5G48930	7
AT5G12860	7
AT5G20270	7
AT4G37980	7
AT4G22330	7
AT5G58140	7
AT4G23180	7
AT3G16090	7
AT1G35580	7
AT3G09920	7
AT3G58730	7
AT4G37370	7
AT4G23190	7
AT4G21680	7
AT3G29160	7
AT4G25760	7
AT2G47470	7
AT4G25230	7
AT1G26480	7
AT1G32050	7
AT4G38930	7
AT1G21240	7
AT3G45290	7
AT3G51300	7
AT4G17340	7
AT5G60210	7
AT3G60720	7
AT2G04040	7
AT2G37900	7
AT1G24400	7
AT1G59730	7
AT3G60220	7
AT5G55810	7
AT5G64300	7
AT3G05000	7
AT5G22950	7
AT3G15380	7
AT5G04330	7
AT2G29650	7
AT5G02620	7
AT1G11310	7
AT3G24770	7
AT1G22440	7
AT4G18290	7
AT1G50670	7
AT2G28120	7
AT2G40765	7
AT5G50460	7
AT5G54800	7
AT5G63980	7
AT5G07990	7
AT1G76130	7
AT2G45140	7
AT5G10520	7
AT2G39890	7
AT3G06360	7
AT5G66680	7
AT1G48270	7
AT1G01280	7
AT1G02050	7
AT5G55630	7
AT1G22860	7
AT5G01540	7
AT3G23610	7
AT5G05700	7
AT2G24765	7
AT3G23560	7
AT2G39550	7
AT1G30530	7
AT3G17440	7
AT1G54370	7
AT1G17410	7
AT3G01350	7
AT3G17790	7
AT1G66150	7
AT5G42800	7
AT3G49870	7
AT5G65710	7
AT2G37090	7
AT4G27470	7
AT5G45970	7
AT4G01190	7
AT4G29350	7
AT3G25560	7
AT1G04120	7
AT5G42810	7
AT3G17690	7
AT3G59900	7
AT1G79790	7
AT1G62450	7
AT3G07880	7
AT1G24320	7
AT5G43760	7
AT1G03550	7
AT1G04310	7
AT1G71830	7
AT4G18640	7
AT2G39290	7
AT1G18830	7
AT3G50220	7
AT4G34850	7
AT1G19300	7
AT4G22540	7
AT4G36910	7
AT2G25090	7
AT1G51500	7
AT1G73570	7
AT2G13650	7
AT5G16530	7
AT4G00720	7
AT5G54690	7
AT5G28470	7
AT2G24762	7
AT3G28360	7
AT4G28950	7
AT1G09840	7
AT1G72280	7
AT1G33800	7
AT5G49720	7
AT4G10310	7
AT2G29900	7
AT1G68540	7
AT2G28250	7
AT5G67370	7
AT2G36910	7
AT1G74070	8
AT2G34620	8
AT1G07320	8
AT1G48350	8
AT1G64510	8
AT3G13120	8
AT1G14030	8
AT5G64380	8
AT1G14320	8
AT4G26230	8
AT1G08520	8
AT5G03940	8
AT1G32990	8
AT3G62030	8
AT1G48160	8
AT2G37600	8
AT1G68590	8
AT1G49400	8
AT3G25920	8
AT4G34620	8
AT2G47940	8
AT1G01100	8
AT3G53890	8
AT3G04920	8
AT5G40950	8
AT5G10360	8
AT5G65220	8
AT1G18540	8
AT2G47610	8
AT4G31700	8
AT1G14620	8
AT5G64650	8
AT1G15930	8
AT3G11510	8
AT3G58700	8
AT1G26880	8
AT1G05190	8
AT5G24490	8
AT5G52970	8
AT5G54600	8
AT2G18710	8
AT1G10522	8
AT5G27700	8
AT3G52150	8
AT1G22780	8
AT3G18740	8
AT3G15190	8
AT1G74970	8
AT3G23700	8
AT1G50900	8
AT4G15000	8
AT1G02150	8
AT5G09770	8
AT1G22700	8
AT5G30510	8
AT3G02080	8
AT1G73230	8
AT3G25520	8
AT1G52300	8
AT2G01250	8
AT5G67510	8
AT4G01310	8
AT2G19730	8
AT3G56340	8
AT1G04270	8
AT1G15810	8
AT5G59850	8
AT2G43030	8
AT2G33450	8
AT5G13510	8
AT5G47190	8
AT2G35410	8
AT1G12800	8
AT1G35680	8
AT5G63310	8
AT5G56940	8
AT3G04400	8
AT1G67430	8
AT4G25740	8
AT3G63490	8
AT1G18080	8
AT5G19510	8
AT3G16640	8
AT2G27710	8
AT3G05590	8
AT4G00100	8
AT3G53740	8
AT3G28900	8
AT3G54210	8
AT1G62750	8
ATMG01270	8
AT2G39460	8
AT1G77750	8
AT3G47370	8
AT2G07696	8
AT2G41840	8
AT5G60460	8
AT1G04480	8
AT3G05560	8
AT2G33800	8
AT2G24090	8
AT1G07770	8
AT5G03850	8
AT3G48570	8
AT1G01080	8
AT3G20230	8
AT2G27720	8
AT1G69620	8
AT1G18170	8
AT3G52580	8
AT5G14910	8
AT1G27400	8
AT3G07110	8
AT4G17390	8
AT1G34030	8
AT4G29390	8
AT1G74270	8
AT5G23740	8
AT1G26630	8
AT5G35530	8
AT2G31890	8
AT4G20360	8
AT1G62850	8
AT1G17720	8
AT2G23350	8
AT5G58250	8
AT4G24770	8
AT4G18480	8
AT1G36390	8
AT2G38140	8
AT4G14320	8
AT5G39740	8
AT3G06680	8
AT5G23900	8
AT5G44200	8
AT5G43640	8
AT4G16720	8
AT3G10610	8
AT4G31985	8
AT4G27090	8
AT1G10900	8
AT2G20725	8
AT1G72370	8
AT2G37190	8
AT2G34480	8
AT3G14600	8
AT3G56910	8
AT1G78630	8
AT1G07830	8
AT4G30930	8
AT1G51690	8
AT5G39850	8
AT1G08360	8
AT1G15250	8
AT5G28060	8
AT3G59650	8
AT5G13850	8
AT5G22440	8
AT3G12390	8
AT5G52650	8
AT4G30690	8
AT1G56070	8
AT3G04840	8
AT2G17360	8
AT2G42710	8
AT4G29060	8
AT3G61110	8
AT1G17560	8
AT3G01790	8
AT4G33250	8
AT1G48830	8
AT5G15200	8
AT5G02610	8
AT5G27850	8
AT5G04200	8
AT5G52440	8
AT2G42740	8
AT1G02780	8
AT4G09800	8
AT2G20060	8
AT3G13580	8
AT1G15390	8
AT4G39200	8
AT4G17560	8
AT5G15610	8
AT3G60770	8
AT1G80620	8
AT5G07090	8
AT2G33370	8
AT2G37660	8
AT5G14320	8
AT2G43460	8
AT1G75350	8
AT5G36170	8
AT3G59540	8
AT2G18400	8
AT3G53020	8
AT5G47210	8
AT3G55170	8
AT5G14460	8
AT1G14270	8
AT4G17520	8
AT5G17870	8
AT3G09200	8
AT3G09630	8
AT3G62910	8
AT4G31560	8
AT3G55250	8
AT4G33865	8
AT4G25890	8
AT5G47700	8
AT2G34520	8
AT4G10480	8
AT3G14110	8
AT5G56710	8
AT3G44890	8
AT3G27160	8
AT5G60670	8
AT5G41520	8
AT2G28000	8
AT3G62870	8
AT1G31817	8
AT1G29070	8
AT5G20720	8
AT4G01690	8
AT2G25210	8
AT3G60370	8
AT4G24700	8
AT2G36170	8
AT1G28260	8
AT5G20290	8
AT2G36160	8
AT3G06040	8
AT5G61170	8
AT1G33330	8
AT1G70200	8
AT3G09210	8
AT3G16080	8
AT3G23390	8
AT3G02560	8
AT2G24060	8
AT3G48730	8
AT1G77940	8
AT1G16870	8
AT1G69410	8
AT1G49880	8
AT3G26890	8
AT3G49010	8
AT1G24490	8
AT4G36420	8
AT3G46040	8
AT4G34110	8
AT1G07210	8
AT1G02140	8
AT3G53430	8
AT3G18760	8
AT4G25100	8
AT5G47320	8
AT4G29430	8
AT3G08740	8
AT3G22230	8
AT3G04230	8
AT2G45770	8
AT1G04420	8
AT5G55220	8
AT3G02660	8
AT4G26310	8
AT5G02870	8
AT1G17880	8
AT4G29410	8
AT1G43170	8
AT5G16130	8
AT4G00810	8
AT3G23880	8
AT4G02230	8
AT1G29310	8
AT4G13170	8
AT5G13650	8
AT3G57190	8
AT1G60870	8
AT5G64470	8
AT1G79850	8
AT4G37660	8
AT4G02790	8
AT3G16000	8
AT4G09320	8
AT4G35490	8
AT4G37830	8
AT2G19720	8
AT4G39620	8
AT3G12370	8
AT1G13950	8
AT3G52380	8
AT5G61970	8
AT1G13320	8
AT5G15520	8
AT3G17170	8
AT4G34670	8
AT2G03120	8
AT1G26460	8
AT2G44065	8
AT3G58610	8
AT3G49470	8
AT3G63190	8
AT1G67700	8
AT5G50250	8
AT4G31460	8
AT3G03600	8
AT3G12930	8
AT3G26085	8
AT5G46580	8
AT4G11120	8
AT5G56670	8
AT1G25350	8
AT3G11250	8
AT3G59040	8
AT3G09500	8
AT4G30800	8
AT5G64670	8
AT4G23620	8
AT4G24280	8
AT3G25480	8
AT5G08650	8
AT5G49030	8
AT5G40660	8
AT2G35500	8
AT1G67620	8
AT5G27395	8
AT3G01740	8
